url,latitude,longitude,restaurant_id,address,pincode
https://www.zomato.com/bangalore/baskin-robbins-nagawara,13.05040132,77.62157723,58232,"Manyata Tech Park,Nagawara,Bangalore,India",
https://www.zomato.com/bangalore/new-bel-prashanth-naati-style-new-bel-road-bangalore,13.03403467,77.56796658,19368749,"64,8th Cross,MSR Nagar,New BEL Road,Bangalore,India",
https://www.zomato.com/bangalore/butti-rt-nagar-bangalore,13.02293134,77.60935508,19365849,"Door 369,Khans Regency,MM Layout,2nd Main,Shampura,Kaval Baisandra,RT Nagar,Bangalore,India",
https://www.zomato.com/bangalore/kwality-walls-frozen-dessert-and-ice-cream-shop-kaggadasapura-bangalore,12.973032,77.678167,19433317,"Shop 2,Kaggadasapura Main Road,New Thippasandra,Kaggadasapura,Bangalore,India",
https://www.zomato.com/bangalore/kwality-walls-frozen-dessert-and-ice-cream-shop-2-kr-puram-bangalore,13.003667,77.71275,19482571,"65/1B,Ayyappa Nagar,Hoodi Main Road Bangalore,Mahadevpura,KR Puram,Bangalore,India",
https://www.zomato.com/bangalore/quickie-in-1-sarjapur-road-bangalore,12.90935009,77.68773828,19426976,"53/2,Doddakannelli Village,Varthur Hobli,Mahadevapura,Sarjapur Road,Bangalore,India",
https://www.zomato.com/bangalore/smoor-airport-road-bangalore,12.95708933,77.66215369,19306443,"21,M.E.S Colony,1st Main,Flour Mill Road,Konena Agrahara,Near Old Airport Road,Bangalore,Old Airport Road,India",
https://www.zomato.com/bangalore/natural-ice-cream-kalyan-nagar,13.02223426,77.63968181,59329,"5th Main,2nd Block,HRBR Layout,Kacharakanalli,Sarvanga Nagar,BBMP,Kalyan Nagar,Bangalore,India",
https://www.zomato.com/bangalore/anand-sweets-and-savouries-1-frazer-town,13.00057944,77.61454415,56728,"70,MM Road,Frazer Town,Bangalore,India",
https://www.zomato.com/bangalore/siddhi-vadapav-center-sarjapur-road-bangalore,12.861896,77.772004,19451443,"Shop 1,Sompura Gate,Sarjapur Road,Bangalore,India",
https://www.zomato.com/bangalore/skanda-kitchen-brookefield-bangalore,12.96837694,77.71907587,19455774,"19,Kundlahalli Village,Mahadevapura,Near Madgamma Temple,Brookefiled,Bangalore,Brookefield,India",
https://www.zomato.com/bangalore/apsara-ice-creams-3-sarjapur-road-bangalore,12.86112,77.779163,19456654,"Shop 5,Prabhavathi Complex,Near Dmart,Sarjapura,Sarjapur Road,Bangalore,India",
https://www.zomato.com/bangalore/milano-ice-cream-indiranagar,12.97912104,77.64403872,61111,"460,2nd Cross,Krishna Temple Road,Indiranagar,Bangalore,India",
https://www.zomato.com/bangalore/asha-sweets-centre-jp-nagar,12.91311972,77.58596286,18154869,"9,24th Main,4th Cross,Marenahalli Village,JP Nagar,Bangalore,India",
